Month,Region,Crop Type,Rainfall (mm),Fertilizer Used (kg),Pesticide Usage (L),Temperature (°C),Soil Type,Market Access (%),Crop Yield (tons)
7,Nyanza,Wheat,184.62331294192927,7.585996947298675,10.702144918314392,28.12174315563435,Sandy,74.97206344496342,5.66
10,Eastern,Wheat,70.62604512480311,37.86269644285649,2.624825666077017,21.44283970177769,Clay,75.46842216033185,8.21
5,Rift Valley,Maize,96.30142963388423,59.15373172107104,6.438728607920513,25.42609683207603,Loamy,59.79739785478074,1.49
10,Coast,Beans,118.94376972164292,5.0,9.743688943405134,25.8973626499269,Loamy,50.734194458912285,4.85
5,Eastern,Tea,131.20644635278427,40.00539647696739,12.145163638068759,22.577465474688104,Clay,92.13818725755948,3.62
7,Central,Maize,87.61585920313416,39.475042869651574,1.2154887156002143,21.684684127821374,Clay,77.37168266341602,3.99
9,Eastern,Wheat,136.96244177856357,77.76675556416896,9.351504098080566,28.828561997327917,Sandy,66.56378453617435,6.06
12,Western,Beans,101.04642611716335,42.299563765742725,10.57219507951581,24.68248762719616,Sandy,52.94450675278769,3.67
5,Rift Valley,Wheat,119.42190916486884,57.65977969481857,13.398447954064853,25.907903252135213,Sandy,57.67277757367981,5.56
1,Western,Tea,141.851369920148,52.825142801749266,12.771430336949747,21.53377196451622,Clay,89.53885595179347,3.84
10,Western,Wheat,120.25689079243752,7.38867040385599,12.330285275235221,20.34214660043342,Clay,72.0649291130207,5.67
10,Central,Wheat,102.54456437893725,65.36414433263475,6.800237973192264,22.29165067652367,Sandy,61.7411939949894,1.81
1,Rift Valley,Tea,115.61560784296677,54.307930109125756,2.3679914515067697,23.62793583783001,Sandy,77.64533846836984,6.39
2,Rift Valley,Beans,116.46548163178659,60.16537279349179,8.427788971754396,20.807339979547955,Loamy,57.784027188305146,4.75
6,Rift Valley,Maize,105.1995588047149,120.0,14.00652730083424,23.970465574048852,Loamy,92.51264545420568,5.91
9,Rift Valley,Beans,109.6481574933159,8.317741210028231,15.573818110097726,18.934484435794502,Sandy,90.29200802345088,4.05
8,Rift Valley,Tea,183.94588682018866,84.49393299522217,12.842196409191141,20.639857732590382,Sandy,63.00138893195835,4.79
5,Central,Wheat,142.43677791764955,44.25104961199289,11.717363291206937,26.012733744830626,Loamy,60.5699462945371,5.55
1,Eastern,Beans,108.18078727883359,55.74657808806019,11.518558593543862,25.81137156083368,Sandy,30.7280020196158,2.11
7,Western,Maize,147.87817618042942,49.08975509397516,7.775525012956878,22.824369703839402,Loamy,47.77628842672948,6.5
5,Rift Valley,Tea,106.6472204097596,41.51527333203913,9.47975882578552,20.94670707276914,Loamy,49.90795337563365,2.58
6,Eastern,Beans,166.92498550346565,38.60334143522483,16.676278103305325,20.917789345421966,Loamy,72.02785511481079,5.05
7,Eastern,Maize,134.78568768792377,56.59017471146018,6.229767976832495,22.88019526217606,Clay,65.10649443337961,6.33
3,Western,Tea,115.70791423983084,19.656526066566418,16.459115162839407,25.933555474935876,Clay,49.81996768877138,2.45
12,Central,Maize,137.9086770324111,65.01158335043532,8.711887382031767,26.784737074032975,Sandy,65.78253936303165,6.02
10,Nyanza,Tea,57.16495391726003,41.67611190229492,15.301728436380314,22.510404793554095,Loamy,77.58005721471022,0.94
3,Nyanza,Wheat,74.9293012436078,27.398613219192846,4.372739962009847,20.53952272204565,Clay,77.9175902487338,4.59
5,Eastern,Beans,72.24299974403777,40.99974284008373,12.343616804658597,24.803530913599,Sandy,41.50494578711678,7.36
6,Coast,Maize,125.71772379054826,75.14298433725145,7.052919456209512,21.529395088122453,Sandy,68.07604779274254,11.87
9,Coast,Tea,189.30059997940367,39.29329825967554,4.33893123230325,22.445242083416392,Sandy,49.249888345425845,6.09
12,Western,Maize,209.25200584770528,57.1690723641924,10.874136169643783,27.975828271311112,Sandy,83.52593045710411,9.01
5,Nyanza,Maize,145.5220440576303,35.38087448569053,14.037887154383874,26.481346285697306,Sandy,81.76219624530248,1.88
1,Eastern,Beans,140.03377899777828,65.1584369984724,6.620234245626015,24.473922936754356,Loamy,56.52959160513312,9.15
4,Central,Wheat,47.95769063389044,63.710154775804085,4.003936158166395,20.18424299666183,Sandy,58.509321963994005,5.57
5,Nyanza,Maize,98.29304801063913,86.97217666592823,9.63262094266018,24.634189702411977,Loamy,63.08099424252539,5.36
12,Eastern,Tea,88.48864992367044,46.48872109001569,9.650258684891275,27.18797187236258,Clay,36.208099079029914,6.6
10,Eastern,Tea,95.16609606995536,63.37309609515813,12.193278510217995,22.873099002703395,Sandy,75.03952260160865,4.99
10,Rift Valley,Wheat,113.27424725660842,51.961350790778894,13.798378285457954,28.053342269960147,Clay,65.90733180489804,4.3
5,Central,Tea,101.11637689211491,75.91743563726028,9.762339274910024,27.878235868554622,Loamy,84.55262623851789,6.95
7,Rift Valley,Wheat,40.82800758496849,35.623352247825395,17.422013259177053,28.99119849643042,Loamy,53.523861730561705,0.92
4,Western,Tea,149.91641024470135,64.90010625754562,10.896938978141167,24.915729379594058,Clay,60.71315577625103,8.53
1,Rift Valley,Beans,77.09027897040774,46.106054077666364,8.614293975972402,25.762175099418037,Sandy,47.402121129413274,1.92
5,Rift Valley,Maize,129.56987456444597,48.71623645783004,3.5537305635886884,28.24256186499327,Sandy,54.9356415475862,2.88
7,Nyanza,Beans,202.96330678999894,51.83504968896746,8.94936191873533,25.342181811206927,Clay,52.27027005897672,5.04
10,Coast,Maize,83.22461633654306,55.044807928533544,8.654452218355456,22.49629767662936,Clay,84.93960518269668,6.42
10,Eastern,Maize,20.0,47.67541913756084,13.841219185125881,22.654371490416416,Clay,59.526072268729116,2.02
6,Central,Maize,108.55983112479556,54.294263663410526,11.849934496267416,24.71566486132122,Sandy,71.8626352711692,2.69
5,Rift Valley,Beans,164.03838539994285,81.56236115124369,5.282523513469531,20.128315734161344,Sandy,64.28854894207294,5.94
4,Central,Maize,198.33389816882374,69.70899371230436,10.68901754564415,23.57022325390742,Sandy,50.95802100980781,7.5
2,Coast,Beans,70.81801622190332,67.38309184993793,12.686124686916214,27.28964135469076,Clay,67.47549365242536,2.64
4,Coast,Wheat,139.86796892946086,40.889209479522584,16.11212543755133,17.426238446504158,Sandy,78.98654997795393,3.07
10,Rift Valley,Tea,101.38758172879787,32.21518343543352,13.550015869656237,28.603446305383546,Loamy,51.883609111849715,8.23
10,Western,Tea,115.76206582783458,69.10601116475506,13.043386617245911,27.36712265610948,Clay,82.13669186097069,4.4
3,Rift Valley,Maize,225.7737338806814,67.52093585059589,10.240343978460654,22.62070615250857,Sandy,57.254186177834555,7.38
10,Nyanza,Beans,59.88118686419387,79.45341351501963,11.553248021693799,25.63017248361543,Clay,62.75524110890739,4.53
1,Eastern,Tea,130.14958645978294,37.92038748061541,14.998019602824634,24.00944318071898,Loamy,77.96024684515072,4.51
8,Western,Beans,138.70772687061734,45.40902689279306,4.668890410081401,27.689971105316047,Loamy,60.04845764170768,6.39
5,Rift Valley,Beans,163.4314529975739,17.21031674949132,8.602242691132176,26.948049428309822,Clay,70.56362289003799,6.67
4,Central,Maize,123.91932613883581,42.15057787878254,6.909725004975037,19.799787830450974,Clay,65.27963756817861,4.2
8,Western,Tea,132.3220215801641,69.93141021158894,11.516612474904496,25.76178724039253,Loamy,71.94052010055728,3.95
7,Western,Maize,104.33405730312836,40.670092415436045,14.92088870260315,23.383116439070257,Clay,34.28891341714754,7.02
2,Rift Valley,Maize,130.76507764980428,62.809595904016476,7.6121028531157044,24.2484977115543,Loamy,42.55477277187876,5.58
1,Western,Tea,106.27230898010359,46.18993788004377,1.0,21.815484297090553,Loamy,79.23950509070258,8.15
12,Central,Tea,144.86287559424204,56.481140564431215,8.35111701990212,29.244411207362507,Sandy,85.55772108473576,1.51
11,Coast,Wheat,105.21558655825464,27.046172203686652,13.653894928069626,27.120185459707727,Clay,56.34269944702718,4.39
4,Western,Wheat,135.08401575608747,51.70418899267802,12.150519611799519,21.780686508081097,Clay,66.33957471743298,9.52
8,Coast,Beans,118.82948745260087,5.0,11.712744991242305,19.996168179269304,Sandy,74.42078879353453,2.77
12,Central,Tea,165.04201003088673,46.2620768367603,8.88002679250208,22.842982107066454,Loamy,80.39826402488056,5.71
2,Rift Valley,Wheat,117.94425105646054,17.3905351256972,4.883877055120855,25.303507938273917,Clay,39.58484092493727,4.12
3,Eastern,Beans,49.07870127172474,74.11989033093633,12.06117728649787,24.72061753183867,Sandy,56.70939629532434,3.72
12,Western,Beans,170.47686002855966,65.54814705529023,6.662872759861501,27.75939847430473,Sandy,65.01130930225187,6.07
1,Eastern,Beans,83.77070796549523,59.33341963932162,18.736386933521825,26.369759166542558,Clay,80.54710295854073,4.62
1,Central,Wheat,93.84934645404721,80.4201245431876,12.282028833418064,26.908707077258722,Sandy,100.0,5.06
3,Western,Tea,96.17354823826031,31.021669583503254,7.677406789784196,24.980566201831312,Loamy,66.57991409785423,6.47
11,Coast,Maize,174.9775237268327,84.94726395831117,7.554459010445488,19.83210380936703,Sandy,48.89533806844017,8.33
5,Nyanza,Beans,34.573031440852176,68.6438312852077,9.628223173545647,23.412904406559296,Loamy,76.03402115801947,4.96
12,Eastern,Wheat,245.50994134639976,45.26889425562108,9.041992311913,27.180269219725997,Loamy,89.81493684311064,9.35
3,Western,Wheat,162.24227236264207,72.71240294365889,14.467335102119817,23.84543121442606,Clay,71.62021181469251,6.77
1,Eastern,Maize,128.9295565651664,27.874129751767317,10.745664678976185,25.50927110587124,Sandy,56.40027182268561,2.96
1,Western,Maize,117.80423997534855,33.50971676944653,7.073473044365888,23.043755054261602,Loamy,84.36990912220028,3.5
8,Rift Valley,Wheat,131.4221629943063,37.828205535205996,17.56176274062313,20.910564454374466,Loamy,79.95318427747652,5.32
10,Coast,Tea,140.84489713517354,39.420445838719694,10.197233326080891,23.629967807861668,Sandy,54.608787337065635,3.11
11,Eastern,Maize,145.8086234380023,28.868847144794945,13.075358703875587,24.92714232909796,Loamy,75.72138426301512,4.17
12,Nyanza,Wheat,142.22417864013795,74.4616613419065,7.567093970220963,22.03293684161567,Sandy,84.95898351488309,5.77
12,Nyanza,Maize,123.58322725020996,44.822911992603366,11.452462510978094,23.292866265429993,Clay,87.7283506383834,9.7
2,Central,Tea,112.10646318770695,57.05009936713759,11.24443996457278,21.18161027404205,Loamy,69.00326537035816,0.0
3,Western,Beans,113.94906865385953,38.592972671726386,2.441402831615388,27.357734752692288,Loamy,64.62880830731022,4.02
2,Eastern,Maize,112.20366878589276,13.587933989029658,18.061100441842562,23.1166327272359,Sandy,88.40910733121893,7.62
3,Central,Tea,165.35080387468258,55.40114716782844,15.162577843690189,28.35826663537855,Sandy,51.84759245528672,6.52
7,Eastern,Wheat,143.74226889123446,11.75490049160446,8.41121873541605,28.586243551622726,Sandy,76.57868936381509,5.64
1,Western,Maize,20.0,48.627319078290625,5.590921038176578,23.75686210583477,Sandy,49.44960058953356,3.19
10,Nyanza,Maize,146.23603106119043,22.63369922334379,11.390246455214209,20.97465380235795,Loamy,85.98064408389405,3.55
8,Rift Valley,Wheat,127.78944778875099,89.74551998461615,10.346790797657587,17.742306366799987,Clay,66.12931726583258,2.32
10,Nyanza,Beans,119.2516497421641,68.22725444349443,11.422675794252918,19.583888780919626,Clay,89.02874853471204,6.54
10,Central,Wheat,104.45926187644457,52.11507582542961,10.766309584776359,19.878495525304018,Clay,77.3711913453329,3.51
10,Coast,Maize,164.96450879944052,75.27413355309338,12.024963957223704,28.135408882384514,Clay,51.65169654907105,5.38
2,Rift Valley,Wheat,157.9010584849143,33.07368045068529,15.789222797567227,24.34747376168084,Sandy,91.36941598115865,4.85
3,Central,Tea,89.08489328705564,60.86958757340186,12.272412820514585,25.168813572275962,Loamy,93.26867899641594,8.95
9,Western,Wheat,136.2820914849814,53.99620867437427,5.801378004360235,17.33873697319462,Loamy,83.23429738898824,10.37
7,Rift Valley,Maize,81.13373061834855,55.2804016266734,15.450251410849809,20.406100712348216,Loamy,58.5761820244567,5.14
4,Central,Wheat,64.81527340844278,75.44707000213535,16.56245825395315,26.661239329338862,Sandy,65.40979068463886,4.4
10,Western,Beans,94.9313110164014,64.64984205559604,22.60822693804834,24.860322337147757,Loamy,72.18140826108639,3.49
5,Nyanza,Wheat,154.49573889531035,55.774473256500464,5.506023867041608,23.55838416394321,Sandy,59.4443440100285,7.0
2,Coast,Beans,158.12500181504348,16.902251275434075,10.9715280526011,25.694527075800366,Loamy,95.38519858694806,8.6
11,Western,Tea,140.52341680389173,30.799074094410727,1.671605187244051,28.907393418407445,Clay,72.16489707589055,4.07
8,Eastern,Beans,149.0038314739199,47.545821328085516,12.212596625516836,23.33687260938885,Sandy,30.0,0.76
4,Western,Wheat,140.64713148459833,51.86744748553303,7.8071988073329095,24.20810940797421,Loamy,75.09033719134331,7.2
9,Western,Maize,94.3407361910819,27.39592550652152,17.693783179299814,24.577790756193917,Clay,64.77763904774031,6.1
5,Coast,Beans,137.27690178695764,98.23353351156842,6.901540119925672,31.176328905821975,Clay,68.87610165822328,4.04
9,Eastern,Tea,152.0163810091073,80.32788110507146,3.2432678481309534,17.701931206742923,Clay,64.4707095132145,7.03
4,Central,Beans,150.17165319254298,62.04236640784967,8.114945037189921,26.049669044366425,Sandy,82.1056962491003,7.35
10,Central,Beans,167.5565348589857,51.440737225674894,2.09804891513145,23.65559325372281,Sandy,86.79531667830072,6.18
5,Western,Beans,148.33215388804254,45.755820601976964,13.00439781802924,25.70031517855254,Loamy,74.2457974338798,4.26
9,Eastern,Tea,134.0579283016633,30.961630799555287,1.7396678149747178,22.02788233801583,Clay,64.91033219292761,6.55
8,Eastern,Wheat,162.8060095326571,51.54961037037725,10.113830324732636,23.853104907424648,Loamy,69.37994192786245,5.5
3,Coast,Beans,118.93914963003759,55.155050802855015,1.6887527205752129,26.134231738396487,Loamy,70.29399424866442,2.26
1,Nyanza,Beans,84.72501395089128,25.164788490367513,8.718808781853433,33.33873060313152,Clay,57.963549402027446,0.0
3,Central,Maize,113.47732144224945,56.68352834489795,16.573512623218136,26.424108568206215,Loamy,78.68392972856853,8.22
4,Coast,Tea,90.20389420774204,46.89481902350502,11.44259156574318,21.455803205908474,Sandy,76.900634857907,5.9
2,Rift Valley,Beans,92.99286900102473,11.843848842452182,6.546025580140264,22.72872095393189,Loamy,93.1066185966501,3.57
1,Central,Tea,114.2192531713793,32.79229978440996,9.875186044243664,22.63975767484844,Clay,88.83024670432712,3.83
7,Coast,Beans,88.30320316000154,41.72788933156711,10.072067488177787,18.613070482109954,Sandy,59.714876236148044,3.01
8,Central,Wheat,107.68153881443838,87.7537531468038,11.890521383373622,23.00972942489569,Sandy,82.30447561763447,4.64
7,Nyanza,Wheat,44.25541332184858,61.13106249067516,4.532566546876694,26.198487245465234,Loamy,55.73569925358292,3.05
5,Rift Valley,Beans,128.53174829491755,23.290368618002173,12.370269095389322,20.177303642769616,Loamy,80.43898151411274,0.25
12,Nyanza,Wheat,120.04821901448896,59.72072578835274,1.0,27.145447953151777,Sandy,62.25078701859838,3.81
1,Rift Valley,Beans,87.31645475727237,19.05392022123269,7.480461790544759,25.463324463253013,Loamy,54.651201649366236,2.58
7,Western,Wheat,146.3698267372962,71.65382107774147,8.046904630193822,21.797300034086888,Clay,74.20068014046106,7.89
7,Coast,Maize,157.50280550506233,40.57750696364243,12.533307304284953,23.575411087986456,Loamy,30.0,5.35
9,Rift Valley,Maize,55.697605425241036,48.12727622521658,10.090523410707476,28.7949654229231,Loamy,43.73536638392158,5.13
3,Nyanza,Maize,89.49100885735143,76.5159329508438,4.377747784574853,26.2006434405176,Sandy,67.33762174338575,8.24
9,Central,Tea,89.23430600850807,24.256728628315003,6.060027496731939,24.026350964694444,Loamy,71.23662649952264,5.76
1,Rift Valley,Tea,82.40387595564542,22.057636297740174,10.794720038189627,23.286950049117046,Loamy,64.46021844762717,4.4
1,Coast,Maize,153.17899367726994,38.328013473079906,9.683730632541774,24.22982721135498,Loamy,46.30845551923602,5.36
4,Rift Valley,Tea,112.24695444908787,70.76757702038634,7.683503561457014,22.46470932617309,Clay,57.73162236792242,3.85
9,Eastern,Wheat,109.41940634757557,19.613078490463153,8.076664841952082,17.685751482842957,Loamy,75.8681399085609,5.14
6,Central,Beans,39.84550542372986,5.0,12.784671988637156,30.12653373160419,Clay,78.72672655942544,5.22
11,Coast,Beans,145.41672120836904,40.97682283182002,7.929229708523142,24.465974997598206,Clay,69.75665323606088,6.14
3,Coast,Beans,70.4296642058611,61.034815998218406,9.647635023883707,25.194441795367613,Clay,87.35250671555482,8.79
1,Western,Maize,122.39730521065313,74.00523499477659,18.67974635232217,23.826276750369274,Clay,75.96095535188851,3.67
4,Nyanza,Tea,131.09507751832766,40.73677275829202,4.305269452464308,21.794649597826236,Sandy,58.78816519062681,2.55
12,Western,Wheat,174.42634383354604,41.77146785767995,2.5926290737013655,23.44222655715369,Clay,65.79246919882574,7.58
9,Coast,Wheat,67.64718403523551,73.07801468511494,13.134358659194426,19.201815713417066,Loamy,48.95700764188218,5.45
3,Central,Maize,20.0,12.605166006091586,7.285427754823587,30.831259494159916,Clay,68.37791514412875,4.09
12,Rift Valley,Wheat,127.3539817901478,42.22958449633981,8.72704988902952,20.29646400473281,Loamy,86.68150928832009,5.15
9,Rift Valley,Wheat,192.02044726043414,53.80847779850116,6.875374487475543,20.904101148458462,Clay,80.27935127066452,5.11
7,Central,Wheat,169.5578541175775,58.984374425700686,8.96079943692995,22.6792223868408,Sandy,91.03013988878683,6.44
12,Coast,Wheat,128.38637661098502,39.80386613618235,16.394152448385366,27.864227174557133,Clay,65.4567213430151,2.05
4,Rift Valley,Tea,100.3345525747181,50.688820234116825,13.208513834472477,24.04352699778796,Clay,90.19149691771386,3.07
3,Rift Valley,Wheat,152.28490386549242,5.0,13.448894047547908,20.291592611908612,Sandy,67.10043660328046,6.08
10,Rift Valley,Beans,81.05815201182125,36.83503175332304,4.335091776829418,27.76301508227202,Clay,92.0737762385484,5.7
5,Nyanza,Maize,139.05431077424876,59.07017425108935,5.395385053788523,26.193001880356444,Loamy,69.67214878836815,6.62
5,Nyanza,Tea,140.21880636666506,30.35411931490641,1.0,25.615304871649357,Clay,80.60847060706415,1.33
3,Eastern,Wheat,162.4083962999552,51.17968443179195,6.762476715668984,26.14720272351252,Clay,92.12668546464784,5.6
12,Western,Tea,230.3864015564431,58.93745001605396,13.826812745542634,31.183085701747352,Clay,67.09858557128192,5.24
9,Central,Wheat,135.69663868715068,43.1490159828447,12.067786062993484,30.555284685108337,Sandy,73.27583481316262,7.56
4,Central,Beans,99.64145497170006,53.40927541993142,9.113946948191504,21.939853970990114,Clay,89.33295137809453,4.03
11,Central,Maize,118.97702751232022,30.745348694307754,9.910798865127788,28.871654978433455,Clay,68.00495254104905,2.17
5,Eastern,Wheat,49.23696380443528,45.867774406079064,7.244457829698378,25.1495045692767,Loamy,50.186615762407584,3.54
4,Nyanza,Wheat,92.21147475643767,62.20432339178445,10.819035529607136,25.49728744841325,Clay,100.0,4.3
5,Coast,Wheat,103.62870247547585,53.13945921936868,13.06351311792246,18.923187505070015,Clay,62.95353303494295,7.93
7,Coast,Wheat,99.0364640826163,38.26937460872129,3.536452850358109,23.488842703835413,Clay,72.38134076406314,2.85
9,Eastern,Maize,126.09419488134888,54.48432808581586,11.198590751349393,21.561529228990306,Clay,87.3401000417669,2.99
7,Coast,Maize,87.10320270471198,64.29219581273236,13.729739483818669,26.484176444679928,Loamy,60.87259144403197,0.9
5,Central,Beans,164.84122669297886,9.00117442845044,8.339598844146522,27.213241501208415,Loamy,54.88198130166805,4.23
10,Western,Maize,120.00828259672788,73.18148129911796,12.802802448482336,17.776540946951066,Sandy,73.8060594516225,5.01
10,Rift Valley,Wheat,119.62798715445543,43.274905226378564,21.258617777890212,23.93389540798719,Clay,43.10385403131416,2.33
7,Nyanza,Beans,106.88421133948329,58.509798664804606,9.582628828052432,27.365584514382757,Sandy,65.6814088469812,7.63
10,Nyanza,Beans,126.20762735435916,73.94493847290455,11.573228200021294,23.439963113059665,Sandy,73.67557996473109,7.87
5,Eastern,Beans,153.0039305867054,22.566526055390682,7.047771665354434,26.187190935007095,Clay,65.95072154762254,4.67
3,Nyanza,Wheat,85.31479137156398,35.81117995144907,10.725004650408202,25.05349640288125,Loamy,46.84823585221379,6.6
7,Central,Tea,93.67534043698973,44.2290260824859,11.841086499929215,25.024980695857877,Loamy,93.91266934306017,6.21
11,Coast,Wheat,107.85095884893342,34.32492957751143,10.779369361080553,23.18605506579511,Clay,71.55307230923763,2.88
11,Central,Maize,66.16516306107141,84.69873151673616,5.921218721164573,20.35025758759287,Clay,91.46728176642611,3.54
2,Eastern,Maize,87.2296856111401,32.86455812346415,10.825447085301803,20.63540955772492,Loamy,66.09945624729333,5.51
12,Central,Wheat,100.95116505821363,38.88906441026267,15.848783754870547,26.12805754336595,Clay,56.79982027463854,5.3
9,Coast,Wheat,154.9755672285091,54.087780632059534,11.794543058058109,24.05837476655665,Clay,74.0377138038274,6.69
10,Western,Beans,130.502453160077,25.957009478478223,13.847948756287364,23.584463266178325,Clay,66.76319310507671,3.02
10,Eastern,Wheat,127.74359645470177,42.08638576487472,9.051952119949489,22.72832987303294,Loamy,52.33357813012963,6.19
12,Western,Beans,154.03591848671888,56.3490652250035,12.999600957694842,23.084433463557744,Sandy,92.04676388181244,5.09
1,Rift Valley,Maize,114.50512846402414,43.342791912349774,11.117071352866104,27.140735383464417,Sandy,60.66594665659006,4.6
6,Western,Beans,135.61859399715559,48.13226282200103,6.196357081251072,22.99426775439592,Clay,42.396004228066474,8.09
7,Rift Valley,Wheat,115.87112988270015,39.413357751032585,11.274084019195499,19.976805860095293,Loamy,89.92249080936,3.61
8,Rift Valley,Maize,130.61449397598514,19.71059381638466,6.0332133462387585,26.23095532662052,Clay,62.43552976281065,0.95
10,Western,Tea,96.68965369553672,56.43186422678477,7.468478900460832,23.385370008405847,Loamy,60.88264161076563,2.89
9,Eastern,Beans,22.44731366894284,85.09866143294482,10.757313229169496,24.094187596598328,Clay,43.519186194550386,6.59
2,Coast,Maize,114.62883351254783,50.36803261566876,11.188977093520496,28.82273491919853,Loamy,96.11412229895487,5.87
11,Central,Beans,176.90992544399762,54.50528234495099,5.243070139691484,23.93831832794848,Loamy,50.657791191854685,6.12
10,Central,Maize,157.0486160896637,63.85445510233719,14.215943084731505,24.867551019356178,Sandy,70.87674221058475,5.77
2,Coast,Maize,158.61589938364682,24.613390069066018,12.288025113201892,20.463229526105025,Clay,83.68930483810661,6.16
5,Rift Valley,Beans,169.44522887224872,84.05029316259211,7.181086257556465,23.34099164294712,Sandy,76.32575399504645,6.0
5,Rift Valley,Tea,123.5463036384575,54.04657592845604,3.8496608142032986,25.828578135625804,Sandy,69.10518532011713,5.96
6,Eastern,Maize,127.89262829622382,82.63713798178217,9.420381683674275,19.333878798476274,Loamy,44.47501212568876,4.89
3,Nyanza,Maize,95.293924182626,35.33934008952021,8.21622514455536,24.60253527934713,Clay,57.85412746349074,2.32
8,Western,Maize,107.357085758918,86.3612384511565,10.452561828212092,24.30237321793442,Loamy,72.81700507063783,5.35
1,Rift Valley,Tea,144.63084599084567,65.50310988069566,8.547533355377734,24.123862366762317,Loamy,58.19238895019505,5.59
6,Central,Tea,168.15537748675266,61.06080171704717,1.9701725570199606,27.11147669597473,Loamy,73.05039189998152,6.34
4,Eastern,Wheat,114.42214897276001,54.68048908706296,8.446612246795366,25.003315544545565,Clay,80.22615113222713,5.95
1,Western,Beans,101.99242940594354,45.02942763851101,8.777523555726749,28.434215695069334,Clay,84.43754328700152,0.0
7,Eastern,Tea,120.02111835426389,74.01063316947744,12.534644099096235,21.01923145321789,Loamy,51.607309632809745,4.49
9,Western,Beans,144.0482699571646,52.80719739696094,7.207201301555801,24.407773701655042,Clay,100.0,5.41
4,Western,Wheat,62.245807354658325,10.658605928256954,16.714698693490263,24.25340035916984,Loamy,81.51219016831196,5.99
4,Coast,Beans,28.152761874510475,27.65627076585995,2.3534377973929717,20.79223651873476,Clay,69.97428769496405,0.12
6,Rift Valley,Tea,97.97852602033666,46.28308495614505,15.244669991210497,26.868885006274038,Clay,86.3430487461496,5.31
12,Eastern,Beans,71.17150296343365,56.1999796633111,9.10272411648758,30.974019917558454,Sandy,100.0,7.59
3,Eastern,Tea,99.67439209410756,48.86823022200208,13.438339489374226,23.948981776548507,Loamy,48.41919848414696,2.21
12,Coast,Beans,114.08878724730114,74.37941579587326,10.319205936234932,25.5150632648213,Sandy,66.62106036262969,6.94
6,Central,Tea,101.87006363907946,10.977962719227506,14.558222144101876,24.25355542744598,Sandy,34.323525101900074,1.64
7,Central,Tea,178.09870137882982,52.8717587301032,8.450552141788755,21.859245990278474,Loamy,72.88977298972037,5.54
11,Rift Valley,Beans,133.0697905840928,13.640415492256906,5.605518299288751,18.537719166593952,Loamy,75.48091362887712,2.25
10,Rift Valley,Wheat,132.01897438443314,65.19424590968336,15.682017149084253,21.882679550713906,Clay,69.41256826835861,4.84
10,Nyanza,Maize,144.88828576173609,48.11082571115995,9.546077416471435,19.824124857144806,Loamy,60.181996435025354,10.95
3,Coast,Wheat,74.44667528876923,58.392199440482365,10.886233894496842,29.112306234177353,Sandy,39.25728225717512,5.98
7,Central,Beans,161.56447149681074,32.722340788204676,14.93900765617918,23.654670918230284,Sandy,75.60300525117653,7.93
3,Western,Wheat,116.96942853858161,75.58929863315502,5.87217903162226,22.96224201285849,Loamy,91.83151725872987,7.39
2,Eastern,Tea,146.8192246896485,70.83449328117703,12.38196359055703,26.667461474363417,Sandy,61.134723163998515,3.41
12,Rift Valley,Maize,77.12571067839377,61.67088606023775,7.640420974148436,20.634746691432337,Clay,76.60089893534717,5.63
10,Eastern,Beans,57.84964935935743,47.40965506273118,9.471322577422512,21.699407885986343,Sandy,46.47783529869924,5.83
4,Eastern,Beans,152.71558632100115,61.59714570590264,10.289115861537155,24.204216807745862,Clay,76.85819595538771,4.88
12,Nyanza,Beans,135.05638104390067,35.862148640253025,3.999112554212256,27.086306974270443,Sandy,64.09926553383015,6.67
8,Central,Maize,83.91793782569958,67.11111318041424,6.884651828718261,25.505055135506364,Clay,58.56373074095629,6.49
9,Rift Valley,Tea,85.21347674901222,82.98961788647841,15.404291569652557,24.744975427547647,Clay,58.59454538175804,9.74
7,Eastern,Beans,165.01739137659078,71.41221119958372,13.544764754339182,24.23435320570805,Loamy,64.09582626950485,6.36
1,Rift Valley,Wheat,72.42352428530688,35.40795060385181,9.74944169069106,25.200707566580327,Clay,75.73649973538804,1.66
3,Western,Beans,185.70691813023853,57.22834634546206,10.972493834051573,24.604958715387763,Loamy,50.31755198206723,6.08
12,Nyanza,Beans,83.97517061408524,24.137169124827047,8.82302997745417,20.910083175669193,Sandy,64.0432700264822,6.27
9,Western,Beans,145.5356770243353,61.44780622351352,15.426333543311928,24.138237664899453,Sandy,69.37792333001279,2.86
12,Rift Valley,Beans,106.85526097004062,59.012068257250775,9.198589688823345,20.77893402324674,Sandy,53.51441163202211,1.01
1,Rift Valley,Tea,144.12749724329373,12.603673209356721,10.927368368539392,24.24324762870247,Clay,96.94997802512526,4.85
9,Central,Wheat,98.2354399154323,26.764323121752724,14.58412057656826,22.558056175535278,Sandy,57.19756779907988,3.09
8,Eastern,Tea,113.48828375710823,44.33722206512466,6.890514060616374,31.618144868348583,Sandy,59.958446295497644,4.48
1,Eastern,Wheat,121.63676701582885,43.98280505718348,16.235156737987577,23.880316848744865,Loamy,55.32538075266253,7.12
6,Western,Beans,79.9125017687411,25.810461291623895,3.8781543610264926,19.787281301215234,Loamy,96.97720130707177,2.4
5,Nyanza,Maize,149.63297381680502,57.779574587043676,16.518568524451194,23.597459367969225,Sandy,78.29357842899222,2.82
